game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
201411020POR,2015,POR,GSW,25,25,Damian Lillard,LaMarcus Aldridge,Nicolas Batum,Robin Lopez,Wesley Matthews,Festus Ezeli,Harrison Barnes,Leandro Barbosa,Marreese Speights,Stephen Curry,2,0,1,1,1,1,0,0,0,0,1,1,0,0,2,0.5,1.0,0.0,3,0,2,3,2,0,0,1,0,0,1,1,0,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
201411020POR,2015,POR,GSW,26,28,Damian Lillard,LaMarcus Aldridge,Nicolas Batum,Robin Lopez,Wesley Matthews,Andrew Bogut,Draymond Green,Harrison Barnes,Klay Thompson,Stephen Curry,4,2,1,1,0,3,1,1,0,0,6,4,2,3,3,0.25,0.0,0.3333333333333333,5,2,1,3,1,2,0,1,0,0,2,2,0,0,2,0.2,0.3333333333333333,0.0,1
201411020POR,2015,POR,GSW,29,29,Chris Kaman,Damian Lillard,LaMarcus Aldridge,Nicolas Batum,Wesley Matthews,Andrew Bogut,Draymond Green,Harrison Barnes,Klay Thompson,Stephen Curry,2,0,1,2,1,0,0,1,0,0,2,1,1,0,2,0.5,0.5,0.0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,-1
201411020POR,2015,POR,GSW,30,30,Chris Kaman,Damian Lillard,LaMarcus Aldridge,Nicolas Batum,Wesley Matthews,Andre Iguodala,Andrew Bogut,Draymond Green,Klay Thompson,Stephen Curry,2,0,1,2,1,0,0,0,0,0,2,1,1,1,2,0.5,0.5,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201411020POR,2015,POR,GSW,31,32,Chris Kaman,Damian Lillard,LaMarcus Aldridge,Nicolas Batum,Wesley Matthews,Andre Iguodala,Draymond Green,Festus Ezeli,Klay Thompson,Stephen Curry,5,0,2,4,2,1,0,1,0,0,5,4,1,0,4,0.4,0.5,0.0,6,0,0,2,0,4,0,0,0,0,4,2,2,0,0,0.0,0.0,0.0,1
201411020POR,2015,POR,GSW,33,33,Chris Kaman,Damian Lillard,LaMarcus Aldridge,Nicolas Batum,Steve Blake,Andre Iguodala,Draymond Green,Festus Ezeli,Klay Thompson,Shaun Livingston,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,2,1.0,1.0,0.0,-1
201411020POR,2015,POR,GSW,34,36,Chris Kaman,Damian Lillard,LaMarcus Aldridge,Steve Blake,Will Barton,Andre Iguodala,Draymond Green,Festus Ezeli,Klay Thompson,Shaun Livingston,5,0,2,3,2,2,0,0,1,0,5,3,2,2,4,0.4,0.6666666666666666,0.0,4,0,1,4,1,0,0,0,0,0,1,1,0,0,2,0.25,0.25,0.0,1
201411020POR,2015,POR,GSW,37,39,Chris Kaman,Steve Blake,Thomas Robinson,Wesley Matthews,Will Barton,Andre Iguodala,Harrison Barnes,Leandro Barbosa,Marreese Speights,Shaun Livingston,3,0,3,1,1,2,2,3,0,0,0,0,0,3,8,1.0,1.0,1.0,3,2,3,3,3,0,0,2,0,0,0,0,0,3,6,1.0,1.0,0.0,1
201411020POR,2015,POR,GSW,40,41,Robin Lopez,Steve Blake,Thomas Robinson,Wesley Matthews,Will Barton,Andre Iguodala,Andrew Bogut,Harrison Barnes,Leandro Barbosa,Shaun Livingston,5,0,1,2,1,3,0,0,0,0,3,1,2,0,2,0.2,0.5,0.0,3,0,1,2,0,1,1,1,0,0,3,2,1,1,3,0.3333333333333333,0.0,1.0,-1
201411020POR,2015,POR,GSW,42,42,Damian Lillard,Nicolas Batum,Robin Lopez,Steve Blake,Thomas Robinson,Andre Iguodala,Andrew Bogut,Harrison Barnes,Leandro Barbosa,Shaun Livingston,2,0,2,2,2,0,0,2,0,0,1,1,0,0,4,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201411020POR,2015,POR,GSW,43,44,Damian Lillard,LaMarcus Aldridge,Nicolas Batum,Robin Lopez,Steve Blake,Andre Iguodala,Andrew Bogut,Draymond Green,Klay Thompson,Stephen Curry,4,0,2,4,2,0,0,1,0,0,0,0,0,0,4,0.5,0.5,0.0,4,0,3,4,3,0,0,1,0,0,3,2,1,1,6,0.75,0.75,0.0,-1
201411020POR,2015,POR,GSW,45,47,Damian Lillard,LaMarcus Aldridge,Nicolas Batum,Robin Lopez,Wesley Matthews,Andre Iguodala,Andrew Bogut,Draymond Green,Klay Thompson,Stephen Curry,6,0,2,4,2,2,0,0,0,0,5,3,2,3,4,0.3333333333333333,0.5,0.0,4,6,2,2,1,2,1,2,0,0,2,2,0,1,5,0.5,0.5,0.5,-1
201411050GSW,2015,GSW,LAC,0,5,Andrew Bogut,Draymond Green,Harrison Barnes,Klay Thompson,Stephen Curry,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Matt Barnes,10,0,5,7,3,3,2,4,1,0,8,8,0,4,12,0.5,0.42857142857142855,0.6666666666666666,13,3,3,11,3,2,0,2,1,0,6,5,1,2,6,0.23076923076923078,0.2727272727272727,0.0,1
201411050GSW,2015,GSW,LAC,6,8,Andrew Bogut,Draymond Green,Harrison Barnes,Leandro Barbosa,Stephen Curry,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Matt Barnes,6,0,4,4,3,2,1,2,0,0,4,3,1,0,9,0.6666666666666666,0.75,0.5,4,0,2,4,2,0,0,1,0,0,1,1,0,0,4,0.5,0.5,0.0,1
201411050GSW,2015,GSW,LAC,9,10,Andre Iguodala,Andrew Bogut,David Lee,Leandro Barbosa,Stephen Curry,Blake Griffin,Chris Paul,DeAndre Jordan,Jamal Crawford,Matt Barnes,3,0,2,3,2,0,0,2,0,0,2,2,0,1,4,0.6666666666666666,0.6666666666666666,0.0,4,0,2,3,2,1,0,1,0,0,1,1,0,0,4,0.5,0.6666666666666666,0.0,-1
201411050GSW,2015,GSW,LAC,11,12,Andre Iguodala,David Lee,Festus Ezeli,Leandro Barbosa,Shaun Livingston,Blake Griffin,Chris Paul,Jamal Crawford,Reggie Bullock,Spencer Hawes,3,0,3,2,2,1,1,1,0,0,1,1,0,0,7,1.0,1.0,1.0,3,0,1,0,0,3,1,1,0,0,1,0,1,1,3,0.3333333333333333,0.0,0.3333333333333333,1
201411050GSW,2015,GSW,LAC,13,14,Andre Iguodala,David Lee,Festus Ezeli,Leandro Barbosa,Shaun Livingston,Blake Griffin,Jamal Crawford,Jordan Farmar,Reggie Bullock,Spencer Hawes,3,0,3,3,3,0,0,2,0,0,0,0,0,2,6,1.0,1.0,0.0,4,0,3,3,2,1,1,3,0,0,1,0,1,1,7,0.75,0.6666666666666666,1.0,-1
201411050GSW,2015,GSW,LAC,15,15,Andre Iguodala,David Lee,Festus Ezeli,Leandro Barbosa,Shaun Livingston,DeAndre Jordan,Jamal Crawford,Jordan Farmar,Reggie Bullock,Spencer Hawes,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,2,1,1,3,0,0.0,0.0,0.0,-1
201411050GSW,2015,GSW,LAC,16,17,Andre Iguodala,Draymond Green,Festus Ezeli,Klay Thompson,Shaun Livingston,DeAndre Jordan,Jamal Crawford,Jordan Farmar,Reggie Bullock,Spencer Hawes,4,0,2,2,1,2,1,1,0,0,4,3,1,1,5,0.5,0.5,0.5,5,0,1,4,1,1,0,1,0,0,2,1,1,0,2,0.2,0.25,0.0,1
201411050GSW,2015,GSW,LAC,18,18,Andre Iguodala,Andrew Bogut,Draymond Green,Klay Thompson,Stephen Curry,Chris Paul,DeAndre Jordan,Jamal Crawford,Reggie Bullock,Spencer Hawes,2,0,1,1,0,1,1,1,0,0,0,0,0,0,3,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
201411050GSW,2015,GSW,LAC,19,19,Andre Iguodala,Andrew Bogut,Draymond Green,Klay Thompson,Stephen Curry,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jamal Crawford,2,2,2,2,2,0,0,1,0,0,1,1,0,0,4,1.0,1.0,0.0,2,0,1,2,1,0,0,1,0,0,0,0,0,1,2,0.5,0.5,0.0,1
201411050GSW,2015,GSW,LAC,20,29,Andrew Bogut,Draymond Green,Harrison Barnes,Klay Thompson,Stephen Curry,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Matt Barnes,14,4,10,5,4,9,6,7,0,0,7,6,1,4,26,0.7142857142857143,0.8,0.6666666666666666,14,6,9,12,8,2,1,5,0,0,3,3,0,3,19,0.6428571428571429,0.6666666666666666,0.5,1
201411050GSW,2015,GSW,LAC,30,30,Andre Iguodala,Andrew Bogut,Draymond Green,Klay Thompson,Shaun Livingston,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Matt Barnes,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,2,1,2,2,2,0,0,1,0,0,1,1,0,0,4,1.0,1.0,0.0,-1
201411050GSW,2015,GSW,LAC,31,31,Andre Iguodala,Andrew Bogut,Draymond Green,Klay Thompson,Shaun Livingston,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jamal Crawford,2,0,1,2,1,0,0,1,0,0,1,1,0,0,2,0.5,0.5,0.0,2,0,1,2,1,0,0,1,1,0,1,1,0,0,2,0.5,0.5,0.0,-1
201411050GSW,2015,GSW,LAC,32,33,Andre Iguodala,Andrew Bogut,Harrison Barnes,Klay Thompson,Shaun Livingston,Blake Griffin,Chris Paul,J.J. Redick,Jamal Crawford,Spencer Hawes,1,6,0,1,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,3,2,3,1,1,2,2,3,0,0,1,0,1,0,8,1.0,1.0,1.0,-1
201411050GSW,2015,GSW,LAC,34,34,Andre Iguodala,Festus Ezeli,Harrison Barnes,Klay Thompson,Shaun Livingston,Blake Griffin,Chris Paul,Jamal Crawford,Jordan Farmar,Spencer Hawes,1,3,1,1,1,0,0,0,0,0,1,1,0,0,2,1.0,1.0,0.0,1,3,0,0,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1
201411050GSW,2015,GSW,LAC,35,35,Andre Iguodala,Festus Ezeli,Harrison Barnes,Klay Thompson,Leandro Barbosa,Blake Griffin,Chris Paul,Jamal Crawford,Jordan Farmar,Spencer Hawes,2,0,2,1,1,1,1,2,0,0,2,2,0,1,5,1.0,1.0,1.0,3,0,1,2,1,1,0,1,0,0,0,0,0,0,2,0.3333333333333333,0.5,0.0,1
201411050GSW,2015,GSW,LAC,36,36,Andre Iguodala,Festus Ezeli,Harrison Barnes,Leandro Barbosa,Stephen Curry,Chris Paul,DeAndre Jordan,Jamal Crawford,Jordan Farmar,Spencer Hawes,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,0,1,1,0,1,1,0,0,0,1,1,0,0,3,0.5,0.0,1.0,-1
201411050GSW,2015,GSW,LAC,37,38,Andre Iguodala,Andrew Bogut,Draymond Green,Leandro Barbosa,Stephen Curry,DeAndre Jordan,Jamal Crawford,Jordan Farmar,Reggie Bullock,Spencer Hawes,4,2,1,4,1,0,0,1,0,0,3,2,1,1,2,0.25,0.25,0.0,4,2,1,4,1,0,0,0,0,0,3,2,1,0,2,0.25,0.25,0.0,-1
201411050GSW,2015,GSW,LAC,39,40,Andrew Bogut,Draymond Green,Leandro Barbosa,Shaun Livingston,Stephen Curry,DeAndre Jordan,Jamal Crawford,Jared Cunningham,Jordan Farmar,Spencer Hawes,2,0,1,1,1,1,0,1,0,0,0,0,0,2,2,0.5,1.0,0.0,2,2,2,1,1,1,1,2,0,0,1,1,0,2,5,1.0,1.0,1.0,-1
201411050GSW,2015,GSW,LAC,41,44,Andrew Bogut,Brandon Rush,Draymond Green,Klay Thompson,Stephen Curry,DeAndre Jordan,Jamal Crawford,Jared Cunningham,Jordan Farmar,Spencer Hawes,8,1,2,5,1,3,1,1,0,0,4,3,1,1,5,0.25,0.2,0.3333333333333333,6,6,3,5,3,1,0,2,0,0,8,5,3,0,6,0.5,0.6,0.0,-1
201411050GSW,2015,GSW,LAC,45,46,Draymond Green,Harrison Barnes,Klay Thompson,Shaun Livingston,Stephen Curry,Chris Douglas-Roberts,Hedo Turkoglu,Jared Cunningham,Jordan Farmar,Spencer Hawes,3,0,2,2,1,1,1,2,0,0,4,4,0,2,5,0.6666666666666666,0.5,1.0,4,0,0,2,0,2,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1
201411050GSW,2015,GSW,LAC,47,47,Brandon Rush,Draymond Green,Harrison Barnes,Leandro Barbosa,Shaun Livingston,Chris Douglas-Roberts,Hedo Turkoglu,Jared Cunningham,Jordan Farmar,Reggie Bullock,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,1.0,1.0,0.0,-1
201411080HOU,2015,HOU,GSW,0,5,Isaiah Canaan,James Harden,Kostas Papanikolaou,Tarik Black,Trevor Ariza,Andrew Bogut,Draymond Green,Harrison Barnes,Klay Thompson,Stephen Curry,11,4,4,4,2,7,2,2,0,0,7,3,4,3,10,0.36363636363636365,0.5,0.2857142857142857,8,0,5,5,4,3,1,3,0,0,4,4,0,3,11,0.625,0.8,0.3333333333333333,-1
201411080HOU,2015,HOU,GSW,6,7,Isaiah Canaan,James Harden,Kostas Papanikolaou,Tarik Black,Trevor Ariza,Andrew Bogut,Draymond Green,Harrison Barnes,Leandro Barbosa,Stephen Curry,4,0,1,2,1,2,0,1,1,0,1,1,0,0,2,0.25,0.5,0.0,4,0,2,3,2,1,0,2,0,0,4,3,1,1,4,0.5,0.6666666666666666,0.0,-1
201411080HOU,2015,HOU,GSW,8,8,Donatas Motiejunas,Isaiah Canaan,James Harden,Kostas Papanikolaou,Trevor Ariza,Andre Iguodala,Andrew Bogut,Draymond Green,Leandro Barbosa,Stephen Curry,2,0,1,1,1,1,0,1,0,0,1,1,0,0,2,0.5,1.0,0.0,2,0,1,0,0,2,1,1,0,0,1,1,0,1,3,0.5,0.0,0.5,-1
201411080HOU,2015,HOU,GSW,9,9,Donatas Motiejunas,James Harden,Jason Terry,Kostas Papanikolaou,Trevor Ariza,Andre Iguodala,Draymond Green,Leandro Barbosa,Marreese Speights,Stephen Curry,3,0,2,2,1,1,1,1,0,0,1,0,1,0,5,0.6666666666666666,0.5,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,1
201411080HOU,2015,HOU,GSW,10,10,Donatas Motiejunas,James Harden,Jason Terry,Trevor Ariza,Troy Daniels,Andre Iguodala,Draymond Green,Leandro Barbosa,Marreese Speights,Stephen Curry,1,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,2,1,2,1,0,0,0,0,0,2,1,1,0,2,0.5,0.5,0.0,-1
201411080HOU,2015,HOU,GSW,11,11,Donatas Motiejunas,Francisco Garcia,James Harden,Jason Terry,Troy Daniels,Andre Iguodala,Draymond Green,Leandro Barbosa,Marreese Speights,Stephen Curry,1,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,2,2,0,0,0,2,0,0,0,0,2,0,2,1,0,0.0,0.0,0.0,-1
201411080HOU,2015,HOU,GSW,12,12,Donatas Motiejunas,Francisco Garcia,Isaiah Canaan,Jason Terry,Troy Daniels,Andre Iguodala,Harrison Barnes,Leandro Barbosa,Marreese Speights,Shaun Livingston,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3,1.0,0.0,1.0,2,0,2,2,2,0,0,2,0,0,0,0,0,0,4,1.0,1.0,0.0,-1
201411080HOU,2015,HOU,GSW,13,14,Donatas Motiejunas,Francisco Garcia,Isaiah Canaan,Jason Terry,Troy Daniels,Andre Iguodala,Harrison Barnes,Klay Thompson,Marreese Speights,Shaun Livingston,2,0,1,1,0,1,1,1,0,0,1,1,0,3,3,0.5,0.0,1.0,3,2,1,3,1,0,0,0,0,0,2,1,1,2,2,0.3333333333333333,0.3333333333333333,0.0,1
201411080HOU,2015,HOU,GSW,15,15,Donatas Motiejunas,Isaiah Canaan,Jason Terry,Kostas Papanikolaou,Trevor Ariza,Andre Iguodala,Harrison Barnes,Klay Thompson,Marreese Speights,Shaun Livingston,1,2,0,0,0,1,0,0,0,0,3,1,2,2,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,-1
201411080HOU,2015,HOU,GSW,16,16,Isaiah Canaan,Jason Terry,Kostas Papanikolaou,Tarik Black,Trevor Ariza,Andrew Bogut,Draymond Green,Klay Thompson,Shaun Livingston,Stephen Curry,3,0,1,2,1,1,0,0,0,0,1,0,1,0,2,0.3333333333333333,0.5,0.0,2,0,1,2,1,0,0,0,0,0,2,1,1,1,2,0.5,0.5,0.0,-1
201411080HOU,2015,HOU,GSW,17,18,Isaiah Canaan,James Harden,Kostas Papanikolaou,Tarik Black,Trevor Ariza,Andrew Bogut,Draymond Green,Klay Thompson,Shaun Livingston,Stephen Curry,4,2,2,4,2,0,0,0,0,0,5,3,2,1,4,0.5,0.5,0.0,5,0,2,2,1,3,1,1,0,0,1,1,0,0,5,0.4,0.5,0.3333333333333333,-1
201411080HOU,2015,HOU,GSW,19,19,Isaiah Canaan,James Harden,Kostas Papanikolaou,Tarik Black,Trevor Ariza,Andre Iguodala,Andrew Bogut,Draymond Green,Shaun Livingston,Stephen Curry,2,0,2,1,1,1,1,1,0,0,0,0,0,0,5,1.0,1.0,1.0,1,2,0,1,0,0,0,0,0,0,2,0,2,0,0,0.0,0.0,0.0,1
201411080HOU,2015,HOU,GSW,20,20,Donatas Motiejunas,Isaiah Canaan,James Harden,Kostas Papanikolaou,Trevor Ariza,Andre Iguodala,Andrew Bogut,Draymond Green,Leandro Barbosa,Stephen Curry,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0.0,0.0,0.0,4,0,1,4,1,0,0,1,0,0,3,1,2,0,2,0.25,0.25,0.0,-1
201411080HOU,2015,HOU,GSW,21,23,Donatas Motiejunas,James Harden,Jason Terry,Kostas Papanikolaou,Trevor Ariza,Andre Iguodala,Andrew Bogut,Draymond Green,Leandro Barbosa,Stephen Curry,7,2,3,4,2,3,1,2,2,0,5,5,0,1,7,0.42857142857142855,0.5,0.3333333333333333,7,0,2,5,1,2,1,2,0,0,4,4,0,2,5,0.2857142857142857,0.2,0.5,1
201411080HOU,2015,HOU,GSW,24,24,Donatas Motiejunas,Francisco Garcia,James Harden,Jason Terry,Trevor Ariza,Andre Iguodala,Andrew Bogut,Harrison Barnes,Leandro Barbosa,Stephen Curry,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,3,0,1,2,1,1,0,1,0,0,3,2,1,0,2,0.3333333333333333,0.5,0.0,-1
201411080HOU,2015,HOU,GSW,25,27,Isaiah Canaan,James Harden,Kostas Papanikolaou,Tarik Black,Trevor Ariza,Andrew Bogut,Draymond Green,Harrison Barnes,Klay Thompson,Stephen Curry,7,0,2,4,2,3,0,0,1,0,5,2,3,1,4,0.2857142857142857,0.5,0.0,5,2,3,2,2,3,1,2,0,0,3,2,1,1,7,0.6,1.0,0.3333333333333333,-1
201411080HOU,2015,HOU,GSW,28,28,Isaiah Canaan,James Harden,Kostas Papanikolaou,Tarik Black,Trevor Ariza,Andre Iguodala,Andrew Bogut,Harrison Barnes,Klay Thompson,Stephen Curry,3,0,0,2,0,1,0,0,0,0,1,0,1,2,0,0.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0,1,1,0,2,3,1.0,0.0,1.0,-1
201411080HOU,2015,HOU,GSW,29,30,Donatas Motiejunas,Isaiah Canaan,James Harden,Kostas Papanikolaou,Trevor Ariza,Andre Iguodala,Andrew Bogut,Harrison Barnes,Klay Thompson,Stephen Curry,4,0,0,3,0,1,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,5,0,4,3,3,2,1,2,0,0,4,4,0,0,9,0.8,1.0,0.5,-1
201411080HOU,2015,HOU,GSW,31,32,Donatas Motiejunas,James Harden,Jason Terry,Kostas Papanikolaou,Trevor Ariza,Andre Iguodala,Andrew Bogut,Harrison Barnes,Klay Thompson,Stephen Curry,5,0,2,1,1,4,1,1,0,0,3,2,1,0,5,0.4,1.0,0.25,2,0,0,1,0,1,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,1
201411080HOU,2015,HOU,GSW,33,34,Donatas Motiejunas,Francisco Garcia,Isaiah Canaan,James Harden,Jason Terry,Andre Iguodala,Andrew Bogut,Harrison Barnes,Klay Thompson,Stephen Curry,5,0,1,2,1,3,0,0,1,0,3,2,1,0,2,0.2,0.5,0.0,3,2,1,3,1,0,0,1,0,0,3,3,0,1,2,0.3333333333333333,0.3333333333333333,0.0,-1
201411080HOU,2015,HOU,GSW,35,35,Donatas Motiejunas,Francisco Garcia,Isaiah Canaan,James Harden,Jason Terry,Andre Iguodala,Andrew Bogut,Klay Thompson,Leandro Barbosa,Shaun Livingston,1,2,0,1,0,0,0,0,1,0,0,0,0,2,0,0.0,0.0,0.0,3,0,1,2,1,1,0,0,0,0,3,1,2,2,2,0.3333333333333333,0.5,0.0,-1
201411080HOU,2015,HOU,GSW,36,36,Francisco Garcia,Isaiah Canaan,James Harden,Jason Terry,Kostas Papanikolaou,Andre Iguodala,Draymond Green,Festus Ezeli,Leandro Barbosa,Shaun Livingston,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0.0,0.0,0.0,1
201411080HOU,2015,HOU,GSW,37,37,Donatas Motiejunas,Francisco Garcia,Isaiah Canaan,James Harden,Jason Terry,Andre Iguodala,Draymond Green,Festus Ezeli,Leandro Barbosa,Shaun Livingston,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,0,1,2,1,1,0,1,0,0,2,0,2,0,2,0.3333333333333333,0.5,0.0,-1
201411080HOU,2015,HOU,GSW,38,38,Donatas Motiejunas,Isaiah Canaan,James Harden,Jason Terry,Trevor Ariza,Andre Iguodala,Draymond Green,Festus Ezeli,Leandro Barbosa,Shaun Livingston,3,0,2,2,2,1,0,1,0,0,1,1,0,0,4,0.6666666666666666,1.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0.0,0.0,0.0,1
201411080HOU,2015,HOU,GSW,39,39,Donatas Motiejunas,Isaiah Canaan,James Harden,Jason Terry,Trevor Ariza,Andrew Bogut,Draymond Green,Leandro Barbosa,Shaun Livingston,Stephen Curry,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,1.0,0.0,1.0,3,2,1,3,1,0,0,0,0,0,2,0,2,0,2,0.3333333333333333,0.3333333333333333,0.0,1
201411080HOU,2015,HOU,GSW,40,41,Donatas Motiejunas,Isaiah Canaan,James Harden,Jason Terry,Trevor Ariza,Andrew Bogut,Draymond Green,Klay Thompson,Shaun Livingston,Stephen Curry,2,0,1,2,1,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,1,0,1,1,1,0,0,0,0,0,1,1,0,3,2,1.0,1.0,0.0,-1
201411080HOU,2015,HOU,GSW,42,43,Isaiah Canaan,James Harden,Jason Terry,Kostas Papanikolaou,Trevor Ariza,Andre Iguodala,Andrew Bogut,Draymond Green,Klay Thompson,Stephen Curry,4,0,0,1,0,3,0,0,1,0,4,3,1,2,0,0.0,0.0,0.0,3,3,2,2,2,1,0,1,0,0,4,3,1,0,4,0.6666666666666666,1.0,0.0,-1
201411080HOU,2015,HOU,GSW,44,46,Donatas Motiejunas,Isaiah Canaan,James Harden,Jason Terry,Trevor Ariza,Andre Iguodala,Andrew Bogut,Draymond Green,Klay Thompson,Stephen Curry,3,0,1,1,1,2,0,0,0,0,2,2,0,2,2,0.3333333333333333,1.0,0.0,7,0,3,3,1,4,2,1,0,0,4,2,2,1,8,0.42857142857142855,0.3333333333333333,0.5,-1
201411090PHO,2015,PHO,GSW,0,8,Eric Bledsoe,Goran Dragic,Marcus Morris,Markieff Morris,Miles Plumlee,Andrew Bogut,Draymond Green,Harrison Barnes,Leandro Barbosa,Stephen Curry,20,0,9,13,6,7,3,4,1,0,8,7,1,3,21,0.45,0.46153846153846156,0.42857142857142855,15,4,8,7,4,8,4,5,0,0,11,10,1,6,20,0.5333333333333333,0.5714285714285714,0.5,1
201411090PHO,2015,PHO,GSW,9,9,Alex Len,Goran Dragic,Isaiah Thomas,Markieff Morris,P.J. Tucker,Andre Iguodala,Andrew Bogut,Draymond Green,Shaun Livingston,Stephen Curry,2,0,1,2,1,0,0,1,1,0,0,0,0,0,2,0.5,0.5,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,2,1.0,1.0,0.0,-1
201411090PHO,2015,PHO,GSW,10,10,Alex Len,Anthony Tolliver,Goran Dragic,Isaiah Thomas,P.J. Tucker,Andre Iguodala,Draymond Green,Festus Ezeli,Shaun Livingston,Stephen Curry,2,0,2,1,1,1,1,1,0,0,0,0,0,0,5,1.0,1.0,1.0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201411090PHO,2015,PHO,GSW,11,12,Alex Len,Anthony Tolliver,Goran Dragic,Isaiah Thomas,P.J. Tucker,Andre Iguodala,Draymond Green,Festus Ezeli,Leandro Barbosa,Shaun Livingston,4,0,0,3,0,1,0,0,1,0,1,0,1,2,0,0.0,0.0,0.0,3,0,2,3,2,0,0,0,0,0,4,3,1,3,4,0.6666666666666666,0.6666666666666666,0.0,-1
201411090PHO,2015,PHO,GSW,13,14,Alex Len,Anthony Tolliver,Gerald Green,Isaiah Thomas,P.J. Tucker,Andre Iguodala,Festus Ezeli,Harrison Barnes,Leandro Barbosa,Shaun Livingston,2,0,1,0,0,2,1,1,0,0,1,1,0,1,3,0.5,0.0,0.5,4,0,3,3,2,1,1,1,0,0,1,1,0,0,7,0.75,0.6666666666666666,1.0,-1
201411090PHO,2015,PHO,GSW,15,17,Anthony Tolliver,Gerald Green,Isaiah Thomas,Miles Plumlee,P.J. Tucker,Andre Iguodala,Festus Ezeli,Harrison Barnes,Leandro Barbosa,Shaun Livingston,3,3,1,0,0,3,1,0,0,0,3,3,0,2,3,0.3333333333333333,0.0,0.3333333333333333,4,0,1,3,1,1,0,1,0,0,2,2,0,2,2,0.25,0.3333333333333333,0.0,1
201411090PHO,2015,PHO,GSW,18,18,Anthony Tolliver,Gerald Green,Isaiah Thomas,Miles Plumlee,P.J. Tucker,Andre Iguodala,Andrew Bogut,Harrison Barnes,Shaun Livingston,Stephen Curry,2,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0,2,2,0,0,3,1.0,0.0,1.0,-1
