game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
201311020IND,2014,IND,CLE,37,40,Donald Sloan,Ian Mahinmi,Lance Stephenson,Luis Scola,Orlando Johnson,Alonzo Gee,C.J. Miles,Jarrett Jack,Tristan Thompson,Tyler Zeller,6,4,3,4,2,2,1,2,0,0,6,4,2,0,7,0.5,0.5,0.5,5,2,1,3,1,2,0,1,0,0,1,1,0,1,2,0.2,0.3333333333333333,0.0,1
201311020IND,2014,IND,CLE,41,41,David West,Donald Sloan,Ian Mahinmi,Lance Stephenson,Orlando Johnson,Anderson Varejao,C.J. Miles,Jarrett Jack,Kyrie Irving,Tristan Thompson,2,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0.5,0.5,0.0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201311020IND,2014,IND,CLE,42,43,C.J. Watson,David West,Ian Mahinmi,Lance Stephenson,Orlando Johnson,Anderson Varejao,Dion Waiters,Jarrett Jack,Kyrie Irving,Tristan Thompson,1,6,0,1,0,0,0,0,0,0,7,4,3,1,0,0.0,0.0,0.0,7,0,1,5,1,2,0,0,1,0,3,1,2,0,2,0.14285714285714285,0.2,0.0,-1
201311020IND,2014,IND,CLE,44,44,C.J. Watson,David West,Ian Mahinmi,Lance Stephenson,Paul George,Anderson Varejao,Dion Waiters,Jarrett Jack,Kyrie Irving,Tristan Thompson,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,2,1.0,1.0,0.0,-1
201311020IND,2014,IND,CLE,45,45,Chris Copeland,Donald Sloan,Ian Mahinmi,Rasual Butler,Solomon Hill,Anderson Varejao,Dion Waiters,Jarrett Jack,Kyrie Irving,Tristan Thompson,2,0,2,1,1,1,1,2,0,0,0,0,0,0,5,1.0,1.0,1.0,2,0,2,1,1,1,1,0,0,0,1,1,0,0,5,1.0,1.0,1.0,-1
201311020IND,2014,IND,CLE,46,47,Chris Copeland,Donald Sloan,Ian Mahinmi,Rasual Butler,Solomon Hill,Dion Waiters,Jarrett Jack,Kyrie Irving,Tristan Thompson,Tyler Zeller,3,0,0,0,0,3,0,0,0,0,4,2,2,1,0,0.0,0.0,0.0,3,0,1,3,1,0,0,0,0,0,1,1,0,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
201311060MIL,2014,MIL,CLE,0,6,Caron Butler,John Henson,Nate Wolters,O.J. Mayo,Zaza Pachulia,Anderson Varejao,Dion Waiters,Earl Clark,Kyrie Irving,Tristan Thompson,13,1,7,8,4,5,3,6,0,0,7,5,2,3,17,0.5384615384615384,0.5,0.6,11,2,7,7,5,4,2,5,0,0,4,3,1,1,16,0.6363636363636364,0.7142857142857143,0.5,1
201311060MIL,2014,MIL,CLE,7,9,Caron Butler,Ekpe Udoh,Gary Neal,John Henson,O.J. Mayo,Alonzo Gee,Anderson Varejao,C.J. Miles,Kyrie Irving,Tristan Thompson,4,0,4,2,2,2,2,3,0,0,4,3,1,3,10,1.0,1.0,1.0,4,0,1,2,0,2,1,1,0,0,0,0,0,2,3,0.25,0.0,0.5,1
201311060MIL,2014,MIL,CLE,10,12,Ekpe Udoh,Gary Neal,Khris Middleton,O.J. Mayo,Zaza Pachulia,Alonzo Gee,Andrew Bynum,Anthony Bennett,C.J. Miles,Jarrett Jack,3,2,0,2,0,1,0,0,1,0,2,1,1,1,0,0.0,0.0,0.0,6,0,3,4,2,2,1,1,0,0,4,2,2,1,7,0.5,0.5,0.5,-1
201311060MIL,2014,MIL,CLE,13,15,Gary Neal,John Henson,Khris Middleton,Nate Wolters,Zaza Pachulia,Alonzo Gee,Andrew Bynum,Anthony Bennett,C.J. Miles,Jarrett Jack,5,2,4,4,3,1,1,4,0,0,1,1,0,1,9,0.8,0.75,1.0,7,0,4,5,3,2,1,2,1,0,4,2,2,1,9,0.5714285714285714,0.6,0.5,-1
201311060MIL,2014,MIL,CLE,16,16,Caron Butler,Gary Neal,John Henson,Nate Wolters,Zaza Pachulia,Andrew Bynum,Anthony Bennett,C.J. Miles,Jarrett Jack,Kyrie Irving,2,0,1,0,0,2,1,1,0,0,1,1,0,0,3,0.5,0.0,0.5,2,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1
201311060MIL,2014,MIL,CLE,17,17,Caron Butler,Gary Neal,John Henson,Nate Wolters,Zaza Pachulia,Anderson Varejao,C.J. Miles,Jarrett Jack,Kyrie Irving,Tristan Thompson,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,2,1,1,1,1,1,0,0,1,1,0,0,5,1.0,1.0,1.0,-1
201311060MIL,2014,MIL,CLE,18,20,Caron Butler,John Henson,Nate Wolters,O.J. Mayo,Zaza Pachulia,Alonzo Gee,Anderson Varejao,Dion Waiters,Kyrie Irving,Tristan Thompson,4,2,2,3,2,1,0,1,0,0,1,1,0,1,4,0.5,0.6666666666666666,0.0,3,2,2,2,1,1,1,1,0,0,2,2,0,1,5,0.6666666666666666,0.5,1.0,-1
201311060MIL,2014,MIL,CLE,21,22,Caron Butler,Ekpe Udoh,Gary Neal,O.J. Mayo,Zaza Pachulia,Alonzo Gee,Anderson Varejao,Dion Waiters,Kyrie Irving,Tristan Thompson,2,2,2,2,2,0,0,1,0,0,1,1,0,0,4,1.0,1.0,0.0,3,0,2,3,2,0,0,1,1,0,0,0,0,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
201311060MIL,2014,MIL,CLE,23,24,Caron Butler,Gary Neal,John Henson,Khris Middleton,Nate Wolters,Alonzo Gee,Dion Waiters,Kyrie Irving,Tristan Thompson,Tyler Zeller,3,2,0,2,0,1,0,0,0,0,3,2,1,0,0,0.0,0.0,0.0,4,1,2,4,2,0,0,0,0,0,3,2,1,1,4,0.5,0.5,0.0,-1
201311060MIL,2014,MIL,CLE,25,30,Caron Butler,John Henson,Nate Wolters,O.J. Mayo,Zaza Pachulia,Anderson Varejao,Dion Waiters,Earl Clark,Kyrie Irving,Tristan Thompson,10,2,4,8,3,2,1,3,0,0,5,4,1,0,9,0.4,0.375,0.5,11,6,4,10,4,1,0,2,0,0,8,5,3,0,8,0.36363636363636365,0.4,0.0,1
201311060MIL,2014,MIL,CLE,31,32,Ekpe Udoh,Gary Neal,John Henson,Khris Middleton,O.J. Mayo,Alonzo Gee,Anderson Varejao,Dion Waiters,Kyrie Irving,Tristan Thompson,1,2,1,0,0,1,1,0,0,0,3,3,0,2,3,1.0,0.0,1.0,4,2,1,3,1,1,0,1,0,0,2,0,2,0,2,0.25,0.3333333333333333,0.0,1
201311060MIL,2014,MIL,CLE,33,33,Ekpe Udoh,Gary Neal,John Henson,Khris Middleton,O.J. Mayo,Alonzo Gee,Andrew Bynum,Anthony Bennett,C.J. Miles,Jarrett Jack,2,0,2,1,1,1,1,1,0,0,1,1,0,0,5,1.0,1.0,1.0,2,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,1
201311060MIL,2014,MIL,CLE,34,35,Ekpe Udoh,Gary Neal,Khris Middleton,O.J. Mayo,Zaza Pachulia,Alonzo Gee,Andrew Bynum,Anthony Bennett,C.J. Miles,Jarrett Jack,3,2,1,1,0,2,1,1,0,0,3,2,1,1,3,0.3333333333333333,0.0,0.5,4,2,2,1,0,3,2,2,0,0,1,1,0,0,6,0.5,0.0,0.6666666666666666,-1
201311060MIL,2014,MIL,CLE,36,36,Ekpe Udoh,Gary Neal,Khris Middleton,Nate Wolters,Zaza Pachulia,Alonzo Gee,Andrew Bynum,Anthony Bennett,C.J. Miles,Jarrett Jack,1,0,1,1,1,0,0,0,0,0,1,1,0,1,2,1.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201311060MIL,2014,MIL,CLE,37,38,Gary Neal,John Henson,Khris Middleton,Nate Wolters,Zaza Pachulia,Alonzo Gee,Andrew Bynum,Anthony Bennett,C.J. Miles,Jarrett Jack,4,1,2,3,1,1,1,2,0,0,2,2,0,0,5,0.5,0.3333333333333333,1.0,3,0,1,3,1,0,0,1,0,0,3,3,0,0,2,0.3333333333333333,0.3333333333333333,0.0,1
201311060MIL,2014,MIL,CLE,39,40,Gary Neal,John Henson,Khris Middleton,Nate Wolters,Zaza Pachulia,Andrew Bynum,C.J. Miles,Jarrett Jack,Kyrie Irving,Tristan Thompson,2,2,1,1,1,1,0,0,0,0,3,2,1,0,2,0.5,1.0,0.0,4,0,1,3,1,1,0,1,1,0,1,0,1,0,2,0.25,0.3333333333333333,0.0,-1
201311060MIL,2014,MIL,CLE,41,42,Gary Neal,John Henson,Khris Middleton,Nate Wolters,Zaza Pachulia,Anderson Varejao,Dion Waiters,Jarrett Jack,Kyrie Irving,Tristan Thompson,1,2,1,1,1,0,0,1,0,0,1,1,0,1,2,1.0,1.0,0.0,3,0,1,2,1,1,0,0,0,0,1,0,1,0,2,0.3333333333333333,0.5,0.0,-1
201311060MIL,2014,MIL,CLE,43,43,Caron Butler,Gary Neal,John Henson,Nate Wolters,Zaza Pachulia,Anderson Varejao,C.J. Miles,Dion Waiters,Kyrie Irving,Tristan Thompson,3,0,1,3,1,0,0,1,0,0,1,0,1,0,2,0.3333333333333333,0.3333333333333333,0.0,2,3,1,1,1,1,0,0,0,0,3,1,2,0,2,0.5,1.0,0.0,-1
201311060MIL,2014,MIL,CLE,44,45,Caron Butler,John Henson,Nate Wolters,O.J. Mayo,Zaza Pachulia,Anderson Varejao,C.J. Miles,Dion Waiters,Kyrie Irving,Tristan Thompson,3,0,1,1,0,2,1,0,0,0,1,1,0,1,3,0.3333333333333333,0.0,0.5,4,2,2,1,1,3,1,0,0,0,3,2,1,0,5,0.5,1.0,0.3333333333333333,-1
201311060MIL,2014,MIL,CLE,46,47,Caron Butler,Gary Neal,John Henson,O.J. Mayo,Zaza Pachulia,Anderson Varejao,C.J. Miles,Dion Waiters,Kyrie Irving,Tristan Thompson,5,4,1,5,1,0,0,0,1,0,3,2,1,0,2,0.2,0.2,0.0,5,2,2,1,0,4,2,1,0,0,4,3,1,1,6,0.4,0.0,0.5,-1
201311110CHI,2014,CHI,CLE,0,9,Carlos Boozer,Derrick Rose,Jimmy Butler,Joakim Noah,Luol Deng,Alonzo Gee,Andrew Bynum,Dion Waiters,Kyrie Irving,Tristan Thompson,16,4,7,14,7,2,0,4,1,0,7,5,2,2,14,0.4375,0.5,0.0,15,3,5,13,4,2,1,3,3,0,12,7,5,6,11,0.3333333333333333,0.3076923076923077,0.5,1
201311110CHI,2014,CHI,CLE,10,10,Carlos Boozer,Kirk Hinrich,Luol Deng,Mike Dunleavy,Taj Gibson,Anderson Varejao,Andrew Bynum,C.J. Miles,Jarrett Jack,Matthew Dellavedova,2,0,0,2,0,0,0,0,1,0,2,2,0,0,0,0.0,0.0,0.0,3,0,0,3,0,0,0,0,0,0,3,2,1,0,0,0.0,0.0,0.0,-1
201311110CHI,2014,CHI,CLE,11,12,Carlos Boozer,Kirk Hinrich,Luol Deng,Mike Dunleavy,Taj Gibson,Anderson Varejao,C.J. Miles,Henry Sims,Jarrett Jack,Matthew Dellavedova,3,0,1,1,1,2,0,1,0,0,1,0,1,0,2,0.3333333333333333,1.0,0.0,1,0,1,0,0,1,1,1,0,0,1,1,0,2,3,1.0,0.0,1.0,-1
201311110CHI,2014,CHI,CLE,13,14,Kirk Hinrich,Luol Deng,Mike Dunleavy,Nazr Mohammed,Taj Gibson,Anderson Varejao,C.J. Miles,Henry Sims,Jarrett Jack,Matthew Dellavedova,3,2,1,2,1,1,0,1,0,0,3,1,2,1,2,0.3333333333333333,0.5,0.0,2,2,1,2,1,0,0,0,0,0,2,0,2,2,2,0.5,0.5,0.0,-1
201311110CHI,2014,CHI,CLE,15,17,Kirk Hinrich,Luol Deng,Mike Dunleavy,Nazr Mohammed,Taj Gibson,Anderson Varejao,C.J. Miles,Jarrett Jack,Kyrie Irving,Tristan Thompson,5,0,2,4,1,1,1,1,1,0,1,1,0,0,5,0.4,0.25,1.0,6,0,2,4,2,2,0,0,1,0,6,3,3,2,4,0.3333333333333333,0.5,0.0,1
201311110CHI,2014,CHI,CLE,18,19,Derrick Rose,Jimmy Butler,Kirk Hinrich,Nazr Mohammed,Taj Gibson,Anderson Varejao,C.J. Miles,Dion Waiters,Kyrie Irving,Tristan Thompson,5,2,2,4,1,1,1,2,0,0,5,2,3,0,5,0.4,0.25,1.0,3,0,1,3,1,0,0,0,0,0,0,0,0,0,2,0.3333333333333333,0.3333333333333333,0.0,1
201311110CHI,2014,CHI,CLE,20,20,Carlos Boozer,Derrick Rose,Jimmy Butler,Joakim Noah,Kirk Hinrich,Anderson Varejao,C.J. Miles,Dion Waiters,Kyrie Irving,Tristan Thompson,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201311110CHI,2014,CHI,CLE,21,24,Carlos Boozer,Derrick Rose,Jimmy Butler,Joakim Noah,Kirk Hinrich,Anderson Varejao,Dion Waiters,Jarrett Jack,Kyrie Irving,Tristan Thompson,8,0,4,6,3,2,1,3,1,0,4,3,1,1,9,0.5,0.5,0.5,8,2,5,7,4,1,1,2,0,0,3,3,0,0,11,0.625,0.5714285714285714,1.0,-1
201311110CHI,2014,CHI,CLE,25,32,Carlos Boozer,Derrick Rose,Jimmy Butler,Joakim Noah,Luol Deng,Alonzo Gee,Andrew Bynum,Dion Waiters,Kyrie Irving,Tristan Thompson,15,2,6,13,6,2,0,2,4,0,7,3,4,2,12,0.4,0.46153846153846156,0.0,11,2,7,10,7,1,0,4,0,0,6,5,1,3,14,0.6363636363636364,0.7,0.0,-1
201311110CHI,2014,CHI,CLE,33,33,Derrick Rose,Jimmy Butler,Joakim Noah,Luol Deng,Taj Gibson,Alonzo Gee,Andrew Bynum,Dion Waiters,Kyrie Irving,Tristan Thompson,2,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0.5,0.5,0.0,1,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,1
201311110CHI,2014,CHI,CLE,34,34,Derrick Rose,Joakim Noah,Luol Deng,Mike Dunleavy,Taj Gibson,Anderson Varejao,Andrew Bynum,C.J. Miles,Jarrett Jack,Tristan Thompson,1,2,0,1,0,0,0,0,1,0,3,1,2,0,0,0.0,0.0,0.0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.5,1.0,0.0,-1
201311110CHI,2014,CHI,CLE,35,35,Joakim Noah,Kirk Hinrich,Luol Deng,Mike Dunleavy,Taj Gibson,Anderson Varejao,Andrew Bynum,C.J. Miles,Jarrett Jack,Tristan Thompson,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,3,0,2,3,2,0,0,0,0,0,2,1,1,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
201311110CHI,2014,CHI,CLE,36,36,Kirk Hinrich,Luol Deng,Mike Dunleavy,Nazr Mohammed,Taj Gibson,Anderson Varejao,C.J. Miles,Jarrett Jack,Kyrie Irving,Tyler Zeller,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,2,1,1,1,1,1,0,0,0,0,0,0,5,1.0,1.0,1.0,-1
201311110CHI,2014,CHI,CLE,37,37,Joakim Noah,Kirk Hinrich,Luol Deng,Mike Dunleavy,Taj Gibson,Anderson Varejao,C.J. Miles,Jarrett Jack,Kyrie Irving,Tyler Zeller,5,0,1,5,1,0,0,1,2,0,4,2,2,0,2,0.2,0.2,0.0,2,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,1
201311110CHI,2014,CHI,CLE,38,39,Derrick Rose,Joakim Noah,Kirk Hinrich,Mike Dunleavy,Taj Gibson,Anderson Varejao,C.J. Miles,Jarrett Jack,Kyrie Irving,Tyler Zeller,5,0,1,3,1,2,0,1,0,0,3,1,2,0,2,0.2,0.3333333333333333,0.0,2,0,0,2,0,0,0,0,0,0,3,2,1,1,0,0.0,0.0,0.0,1
201311110CHI,2014,CHI,CLE,40,41,Carlos Boozer,Derrick Rose,Kirk Hinrich,Mike Dunleavy,Taj Gibson,Anderson Varejao,Dion Waiters,Jarrett Jack,Kyrie Irving,Tristan Thompson,2,3,1,1,1,1,0,1,0,0,2,2,0,1,2,0.5,1.0,0.0,4,1,2,4,2,0,0,1,1,0,1,1,0,0,4,0.5,0.5,0.0,-1
201311110CHI,2014,CHI,CLE,42,45,Carlos Boozer,Derrick Rose,Luol Deng,Mike Dunleavy,Taj Gibson,Anderson Varejao,Dion Waiters,Jarrett Jack,Kyrie Irving,Tristan Thompson,5,6,3,3,2,2,1,2,0,0,6,4,2,1,7,0.6,0.6666666666666666,0.5,6,4,1,5,1,1,0,0,2,0,4,1,3,2,2,0.16666666666666666,0.2,0.0,1
201311110CHI,2014,CHI,CLE,46,46,Carlos Boozer,Kirk Hinrich,Luol Deng,Mike Dunleavy,Taj Gibson,Anderson Varejao,Dion Waiters,Jarrett Jack,Kyrie Irving,Tristan Thompson,2,0,2,2,2,0,0,2,0,0,0,0,0,0,4,1.0,1.0,0.0,1,2,0,0,0,1,0,0,0,0,2,0,2,1,0,0.0,0.0,0.0,1
201311110CHI,2014,CHI,CLE,47,47,Carlos Boozer,Kirk Hinrich,Luol Deng,Mike Dunleavy,Taj Gibson,Anderson Varejao,C.J. Miles,Dion Waiters,Kyrie Irving,Tristan Thompson,2,1,2,2,2,0,0,2,0,0,1,1,0,0,4,1.0,1.0,0.0,2,2,1,0,0,2,1,1,0,0,1,0,1,0,3,0.5,0.0,0.5,1
201311150CLE,2014,CLE,CHA,0,6,Anderson Varejao,C.J. Miles,Earl Clark,Kyrie Irving,Tristan Thompson,Bismack Biyombo,Gerald Henderson,Josh McRoberts,Kemba Walker,Michael Kidd-Gilchrist,12,2,4,12,4,0,0,3,0,0,8,5,3,2,8,0.3333333333333333,0.3333333333333333,0.0,8,0,2,6,2,2,0,2,0,0,7,6,1,3,4,0.25,0.3333333333333333,0.0,1
201311150CLE,2014,CLE,CHA,7,7,Anderson Varejao,C.J. Miles,Earl Clark,Kyrie Irving,Tristan Thompson,Bismack Biyombo,Gerald Henderson,Jeffery Taylor,Josh McRoberts,Kemba Walker,2,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,2,0,1,1,1,1,0,0,0,0,2,2,0,1,2,0.5,1.0,0.0,-1
201311150CLE,2014,CLE,CHA,8,8,Alonzo Gee,Anderson Varejao,C.J. Miles,Kyrie Irving,Tristan Thompson,Bismack Biyombo,Gerald Henderson,Jeffery Taylor,Josh McRoberts,Kemba Walker,2,0,1,2,1,0,0,0,1,0,1,1,0,0,2,0.5,0.5,0.0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
201311150CLE,2014,CLE,CHA,9,10,Alonzo Gee,Anthony Bennett,Jarrett Jack,Kyrie Irving,Tristan Thompson,Bismack Biyombo,Cody Zeller,Gerald Henderson,Jeffery Taylor,Kemba Walker,3,0,1,3,1,0,0,0,1,0,1,1,0,2,2,0.3333333333333333,0.3333333333333333,0.0,3,2,1,2,0,1,1,1,1,0,5,2,3,2,3,0.3333333333333333,0.0,1.0,-1
201311150CLE,2014,CLE,CHA,11,12,Alonzo Gee,Anthony Bennett,Jarrett Jack,Sergey Karasev,Tyler Zeller,Anthony Tolliver,Cody Zeller,Jeffery Taylor,Kemba Walker,Ramon Sessions,4,2,3,4,3,0,0,3,0,0,2,2,0,0,6,0.75,0.75,0.0,3,0,0,3,0,0,0,0,1,0,3,2,1,3,0,0.0,0.0,0.0,1
201311150CLE,2014,CLE,CHA,13,14,Alonzo Gee,Anthony Bennett,Jarrett Jack,Sergey Karasev,Tyler Zeller,Anthony Tolliver,Cody Zeller,Jeffery Taylor,Michael Kidd-Gilchrist,Ramon Sessions,4,0,1,2,1,2,0,1,0,0,2,2,0,0,2,0.25,0.5,0.0,4,0,2,3,1,1,1,2,2,0,3,3,0,0,5,0.5,0.3333333333333333,1.0,-1
201311150CLE,2014,CLE,CHA,15,16,Alonzo Gee,Jarrett Jack,Sergey Karasev,Tristan Thompson,Tyler Zeller,Anthony Tolliver,Cody Zeller,Jeffery Taylor,Michael Kidd-Gilchrist,Ramon Sessions,3,2,1,3,1,0,0,1,0,0,1,1,0,1,2,0.3333333333333333,0.3333333333333333,0.0,1,0,1,1,1,0,0,1,0,0,2,2,0,1,2,1.0,1.0,0.0,-1
201311150CLE,2014,CLE,CHA,17,17,C.J. Miles,Jarrett Jack,Kyrie Irving,Tristan Thompson,Tyler Zeller,Cody Zeller,Jeffery Taylor,Josh McRoberts,Michael Kidd-Gilchrist,Ramon Sessions,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,-1
201311150CLE,2014,CLE,CHA,18,20,Anderson Varejao,C.J. Miles,Earl Clark,Kyrie Irving,Tristan Thompson,Cody Zeller,Gerald Henderson,Josh McRoberts,Michael Kidd-Gilchrist,Ramon Sessions,6,2,2,5,2,1,0,1,0,0,3,1,2,0,4,0.3333333333333333,0.4,0.0,3,0,1,2,1,1,0,0,0,0,4,2,2,0,2,0.3333333333333333,0.5,0.0,1
201311150CLE,2014,CLE,CHA,21,21,Alonzo Gee,Anderson Varejao,C.J. Miles,Kyrie Irving,Tristan Thompson,Bismack Biyombo,Gerald Henderson,Josh McRoberts,Kemba Walker,Michael Kidd-Gilchrist,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,3,0,1,3,1,0,0,0,0,0,1,0,1,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
201311150CLE,2014,CLE,CHA,22,24,Anderson Varejao,C.J. Miles,Jarrett Jack,Kyrie Irving,Tristan Thompson,Bismack Biyombo,Gerald Henderson,Jeffery Taylor,Josh McRoberts,Kemba Walker,6,2,3,5,3,1,0,2,0,0,5,2,3,0,6,0.5,0.6,0.0,7,0,3,5,3,2,0,2,0,0,3,1,2,0,6,0.42857142857142855,0.6,0.0,-1
201311150CLE,2014,CLE,CHA,25,30,Anderson Varejao,C.J. Miles,Earl Clark,Kyrie Irving,Tristan Thompson,Bismack Biyombo,Gerald Henderson,Josh McRoberts,Kemba Walker,Michael Kidd-Gilchrist,14,0,6,11,4,3,2,4,2,0,8,5,3,0,14,0.42857142857142855,0.36363636363636365,0.6666666666666666,8,4,3,5,1,3,2,2,0,0,6,5,1,1,8,0.375,0.2,0.6666666666666666,1
201311150CLE,2014,CLE,CHA,31,31,Anderson Varejao,C.J. Miles,Earl Clark,Kyrie Irving,Tristan Thompson,Bismack Biyombo,Gerald Henderson,Jeffery Taylor,Josh McRoberts,Kemba Walker,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,4,0,0,3,0,1,0,0,1,0,3,1,2,0,0,0.0,0.0,0.0,-1
201311150CLE,2014,CLE,CHA,32,33,Anderson Varejao,Earl Clark,Jarrett Jack,Kyrie Irving,Tristan Thompson,Bismack Biyombo,Cody Zeller,Gerald Henderson,Jeffery Taylor,Kemba Walker,4,0,1,3,1,1,0,0,0,0,1,1,0,0,2,0.25,0.3333333333333333,0.0,4,0,2,4,2,0,0,1,0,0,3,2,1,0,4,0.5,0.5,0.0,-1
201311150CLE,2014,CLE,CHA,34,34,Earl Clark,Jarrett Jack,Sergey Karasev,Tristan Thompson,Tyler Zeller,Bismack Biyombo,Cody Zeller,Jeffery Taylor,Kemba Walker,Ramon Sessions,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0.0,0.0,0.0,3,2,1,3,1,0,0,1,1,0,4,2,2,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
201311150CLE,2014,CLE,CHA,35,35,Alonzo Gee,Anthony Bennett,Jarrett Jack,Sergey Karasev,Tyler Zeller,Bismack Biyombo,Cody Zeller,Jeffery Taylor,Kemba Walker,Ramon Sessions,2,0,1,2,1,0,0,0,1,0,1,1,0,1,2,0.5,0.5,0.0,3,0,2,3,2,0,0,1,0,0,1,1,0,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
201311150CLE,2014,CLE,CHA,36,36,Alonzo Gee,Anthony Bennett,Jarrett Jack,Sergey Karasev,Tyler Zeller,Anthony Tolliver,Cody Zeller,Jeffery Taylor,Kemba Walker,Ramon Sessions,1,0,0,1,0,0,0,0,1,0,1,0,1,2,0,0.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3,1.0,0.0,1.0,-1
201311150CLE,2014,CLE,CHA,37,37,Alonzo Gee,C.J. Miles,Henry Sims,Jarrett Jack,Tyler Zeller,Anthony Tolliver,Cody Zeller,Jeffery Taylor,Michael Kidd-Gilchrist,Ramon Sessions,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,1,2,1,0,0,1,1,1,0,0,0,0,0,0,3,1.0,0.0,1.0,-1
201311150CLE,2014,CLE,CHA,38,39,Alonzo Gee,Jarrett Jack,Kyrie Irving,Tristan Thompson,Tyler Zeller,Anthony Tolliver,Cody Zeller,Jeffery Taylor,Michael Kidd-Gilchrist,Ramon Sessions,3,0,2,1,1,2,1,2,0,0,0,0,0,1,5,0.6666666666666666,1.0,0.5,1,0,1,1,1,0,0,0,0,0,2,1,1,0,2,1.0,1.0,0.0,1
201311150CLE,2014,CLE,CHA,40,40,Alonzo Gee,Anderson Varejao,Jarrett Jack,Kyrie Irving,Tristan Thompson,Anthony Tolliver,Cody Zeller,Jeffery Taylor,Michael Kidd-Gilchrist,Ramon Sessions,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201311150CLE,2014,CLE,CHA,41,42,Anderson Varejao,C.J. Miles,Earl Clark,Kyrie Irving,Tristan Thompson,Cody Zeller,Josh McRoberts,Kemba Walker,Michael Kidd-Gilchrist,Ramon Sessions,3,0,2,2,1,1,1,1,0,0,0,0,0,0,5,0.6666666666666666,0.5,1.0,1,0,1,0,0,1,1,1,0,0,2,1,1,1,3,1.0,0.0,1.0,1
201311150CLE,2014,CLE,CHA,43,44,Anderson Varejao,C.J. Miles,Earl Clark,Kyrie Irving,Tristan Thompson,Bismack Biyombo,Gerald Henderson,Josh McRoberts,Kemba Walker,Michael Kidd-Gilchrist,2,1,0,0,0,2,0,0,0,0,3,3,0,1,0,0.0,0.0,0.0,3,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,-1
201311150CLE,2014,CLE,CHA,45,45,Anderson Varejao,C.J. Miles,Earl Clark,Kyrie Irving,Tristan Thompson,Bismack Biyombo,Gerald Henderson,Jeffery Taylor,Josh McRoberts,Kemba Walker,1,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
